epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
21,194.387,0.47329,0.30783,0.83585,0.93753,0.99032,0.97621,0.86715,0.51163,0.32273,0.83022,0.000863116,0.000863116,0.000863116
22,203.696,0.45598,0.29602,0.84333,0.94014,0.98462,0.97284,0.86888,0.51406,0.32972,0.8365,0.000834822,0.000834822,0.000834822
23,213.41,0.45592,0.29607,0.83632,0.94797,0.98936,0.97523,0.86838,0.52237,0.31858,0.83805,0.000806528,0.000806528,0.000806528
24,222.472,0.45759,0.29784,0.84449,0.93766,0.97059,0.96367,0.8611,0.50563,0.33546,0.83886,0.000778233,0.000778233,0.000778233
25,231.5,0.45649,0.28994,0.839,0.93601,0.98808,0.97685,0.86628,0.51245,0.32211,0.83852,0.000749939,0.000749939,0.000749939
26,240.849,0.45769,0.29394,0.83995,0.92995,0.98713,0.97624,0.86491,0.52781,0.33076,0.83781,0.000721645,0.000721645,0.000721645
27,249.996,0.4535,0.28799,0.84851,0.94519,0.99004,0.97289,0.86914,0.5179,0.31054,0.83925,0.000693351,0.000693351,0.000693351
28,259.44,0.45003,0.28646,0.83537,0.94333,0.9821,0.96969,0.86278,0.52115,0.31961,0.84224,0.000665057,0.000665057,0.000665057
29,269.216,0.43502,0.27777,0.83557,0.94419,0.97827,0.96605,0.86276,0.5119,0.3134,0.83419,0.000636762,0.000636762,0.000636762
30,278.193,0.43034,0.28228,0.82624,0.93159,0.98817,0.9608,0.85334,0.51144,0.3346,0.83468,0.000608468,0.000608468,0.000608468
31,287.537,0.44151,0.28252,0.83525,0.93535,0.98581,0.96561,0.86203,0.51278,0.32748,0.83171,0.000580174,0.000580174,0.000580174
32,296.558,0.42168,0.26644,0.83186,0.93798,0.97729,0.97117,0.8695,0.49767,0.31204,0.83445,0.00055188,0.00055188,0.00055188
33,305.75,0.43214,0.27755,0.8374,0.94235,0.97902,0.96265,0.86688,0.50744,0.31036,0.83695,0.000523586,0.000523586,0.000523586
34,315.199,0.42361,0.27321,0.83222,0.94854,0.96363,0.96377,0.8631,0.49269,0.30097,0.83532,0.000495291,0.000495291,0.000495291
35,324.476,0.42801,0.26856,0.83521,0.94848,0.98002,0.96913,0.8698,0.50092,0.30875,0.83594,0.000466997,0.000466997,0.000466997
36,333.861,0.41575,0.26667,0.83717,0.9425,0.99131,0.96884,0.87185,0.50217,0.30635,0.83986,0.000438703,0.000438703,0.000438703
37,343.202,0.42535,0.26355,0.82905,0.937,0.99069,0.97078,0.87514,0.48434,0.29586,0.83291,0.000410409,0.000410409,0.000410409
38,352.879,0.42338,0.26468,0.83735,0.93652,0.98724,0.9688,0.87036,0.49347,0.29969,0.83383,0.000382115,0.000382115,0.000382115
39,362.071,0.40105,0.25699,0.82846,0.93139,0.98966,0.96834,0.87785,0.48793,0.3016,0.83311,0.00035382,0.00035382,0.00035382
40,371.368,0.40635,0.25134,0.82574,0.94121,0.98633,0.96457,0.87468,0.48797,0.29864,0.83289,0.000325526,0.000325526,0.000325526
41,394.263,0.39994,0.24135,0.79339,0.94214,0.97669,0.97065,0.87129,0.50584,0.30913,0.83229,0.000297232,0.000297232,0.000297232
42,402.944,0.38431,0.22389,0.79151,0.94434,0.96962,0.96777,0.86459,0.50769,0.3076,0.83629,0.000268938,0.000268938,0.000268938
43,412.185,0.38751,0.22989,0.79223,0.94616,0.96888,0.96751,0.8701,0.49952,0.30152,0.83311,0.000240644,0.000240644,0.000240644
44,420.888,0.37834,0.22084,0.79443,0.94204,0.97222,0.96628,0.86873,0.49367,0.30744,0.833,0.000212349,0.000212349,0.000212349
45,429.42,0.37052,0.21777,0.79366,0.94207,0.97454,0.96379,0.86591,0.49575,0.29888,0.83286,0.000184055,0.000184055,0.000184055
46,437.855,0.36976,0.21855,0.79079,0.94372,0.97456,0.96769,0.86803,0.49027,0.29972,0.83134,0.000155761,0.000155761,0.000155761
47,446.635,0.3661,0.21557,0.78609,0.94067,0.97182,0.96929,0.87622,0.48936,0.30345,0.82998,0.000127467,0.000127467,0.000127467
48,455.793,0.36559,0.2134,0.7948,0.93257,0.98606,0.96685,0.87357,0.49251,0.29805,0.83262,9.91726e-05,9.91726e-05,9.91726e-05
49,464.29,0.36049,0.21331,0.78588,0.93428,0.98865,0.96574,0.87155,0.48798,0.29415,0.83082,7.08784e-05,7.08784e-05,7.08784e-05
