epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
41,428.297,0.53107,0.32531,0.82462,0.94846,0.96817,0.97797,0.85704,0.53685,0.32485,0.83417,0.000297232,0.000297232,0.000297232
42,439.419,0.5191,0.31017,0.81884,0.94817,0.96636,0.97899,0.85342,0.54398,0.31323,0.8364,0.000268938,0.000268938,0.000268938
43,451.048,0.51014,0.30508,0.8186,0.93574,0.97519,0.98024,0.85523,0.54008,0.32144,0.83487,0.000240644,0.000240644,0.000240644
44,462.593,0.49725,0.29463,0.81651,0.95645,0.96153,0.97557,0.85875,0.53745,0.32067,0.8355,0.000212349,0.000212349,0.000212349
45,474.049,0.49382,0.29082,0.8183,0.94757,0.96426,0.97393,0.85698,0.53655,0.31862,0.83311,0.000184055,0.000184055,0.000184055
46,485.368,0.48734,0.29099,0.81498,0.94344,0.96828,0.97289,0.85637,0.53011,0.31823,0.83122,0.000155761,0.000155761,0.000155761
47,497.254,0.492,0.28498,0.8085,0.94853,0.96555,0.97239,0.85575,0.53143,0.31762,0.83337,0.000127467,0.000127467,0.000127467
48,507.821,0.48821,0.2808,0.821,0.94928,0.96153,0.97527,0.86023,0.53172,0.31041,0.83252,9.91726e-05,9.91726e-05,9.91726e-05
49,516.229,0.48122,0.27756,0.81168,0.94752,0.96426,0.97491,0.86254,0.52664,0.31369,0.83121,7.08784e-05,7.08784e-05,7.08784e-05
50,525.543,0.47662,0.2783,0.81611,0.94523,0.97091,0.97487,0.86228,0.52297,0.31207,0.83099,4.25842e-05,4.25842e-05,4.25842e-05
