epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
37,347.979,0.50508,0.30517,0.84299,0.93663,0.98809,0.9763,0.87435,0.4983,0.31027,0.82568,0.000410409,0.000410409,0.000410409
38,357.315,0.50368,0.31065,0.8508,0.93822,0.99128,0.97699,0.87534,0.49963,0.3112,0.8293,0.000382115,0.000382115,0.000382115
39,366.755,0.48848,0.30411,0.84239,0.94412,0.97784,0.97601,0.88125,0.50327,0.29966,0.82916,0.00035382,0.00035382,0.00035382
40,376.254,0.49454,0.30506,0.84241,0.94742,0.98167,0.97586,0.87569,0.5,0.29867,0.82502,0.000325526,0.000325526,0.000325526
41,399.282,0.49023,0.29937,0.81674,0.94992,0.97135,0.97559,0.86694,0.5101,0.31295,0.83063,0.000297232,0.000297232,0.000297232
42,408.49,0.47859,0.28912,0.8112,0.93991,0.98288,0.97588,0.86501,0.52023,0.31421,0.83284,0.000268938,0.000268938,0.000268938
43,417.685,0.47178,0.28252,0.81003,0.93787,0.98142,0.97426,0.87264,0.50946,0.31145,0.82948,0.000240644,0.000240644,0.000240644
44,426.881,0.45865,0.26934,0.81118,0.9451,0.9814,0.97385,0.86703,0.50272,0.3118,0.82961,0.000212349,0.000212349,0.000212349
45,436.032,0.44816,0.26637,0.80979,0.94652,0.97838,0.97361,0.87292,0.49447,0.30113,0.82685,0.000184055,0.000184055,0.000184055
46,445.083,0.44815,0.27098,0.80785,0.94112,0.97999,0.97525,0.87505,0.49419,0.30418,0.82692,0.000155761,0.000155761,0.000155761
47,454.295,0.45354,0.26506,0.80267,0.94748,0.97306,0.97547,0.87547,0.50039,0.30174,0.82728,0.000127467,0.000127467,0.000127467
48,463.599,0.44397,0.26171,0.81166,0.94723,0.97525,0.97565,0.87676,0.49725,0.29682,0.82663,9.91726e-05,9.91726e-05,9.91726e-05
49,472.672,0.44114,0.25795,0.80396,0.94695,0.9757,0.97586,0.87831,0.48927,0.295,0.82503,7.08784e-05,7.08784e-05,7.08784e-05
